vintage_date,value,frequency,forecast_horizon,variable,source,date
2020 Q4,0.08094554449289763,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2021 Q4
2020 Q4,0.062467113946173276,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2022 Q1
2020 Q4,0.048206980992098705,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2020 Q4,0.03720218318994275,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2020 Q4,0.028709585325928245,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2020 Q4,0.022155696760548717,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2020 Q4,0.01709794458445449,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2020 Q4,0.01319478742522004,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2020 Q4,0.010182651741370095,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2021 Q1,-0.05579454307297252,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2021 Q2
2021 Q1,-0.04305763957174763,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2021 Q3
2021 Q1,-0.033228344984665814,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2021 Q4
2021 Q1,-0.02564290382384172,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2022 Q1
2021 Q1,-0.019789084193698053,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2021 Q1,-0.01527158764527944,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2021 Q1,-0.011785355346647236,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2021 Q1,-0.009094967980600232,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2021 Q1,-0.00701874827997237,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2021 Q1,-0.005416492671848191,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2021 Q1,-0.004180003569568198,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2021 Q1,-0.0032257829743617124,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2021 Q2,0.8109278059831663,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2021 Q3
2021 Q2,0.625807386630347,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2021 Q4
2021 Q2,0.48294667203609787,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2022 Q1
2021 Q2,0.37269852196313463,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2021 Q2,0.28761806699668646,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2021 Q2,0.2219599692190168,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2021 Q2,0.1712904493453621,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2021 Q2,0.13218788117592814,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2021 Q2,0.10201173501828062,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2021 Q2,0.07872426722378646,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2021 Q2,0.06075291483682283,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2021 Q2,0.04688410310226477,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2024 Q2
2021 Q3,1.3341701557660488,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2021 Q4
2021 Q3,1.0296027985967051,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2022 Q1
2021 Q3,0.7945627612015452,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2021 Q3,0.6131781909962692,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2021 Q3,0.4732004975225437,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2021 Q3,0.36517722603892355,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2021 Q3,0.28181374938459347,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2021 Q3,0.21748067425688078,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2021 Q3,0.16783369788916772,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2021 Q3,0.12952024469944928,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2021 Q3,0.09995307258309502,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2024 Q2
2021 Q3,0.07713556086914913,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2024 Q3
2021 Q4,1.3840113217887933,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2022 Q1
2021 Q4,1.0680661113912235,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2021 Q4,0.8242455826358158,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2021 Q4,0.6360849513423089,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2021 Q4,0.4908780512117315,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2021 Q4,0.3788193081017477,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2021 Q4,0.2923415863399216,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2021 Q4,0.22560519296652906,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2021 Q4,0.17410353323554614,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2021 Q4,0.13435878796281978,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2024 Q2
2021 Q4,0.10368706233212899,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2024 Q3
2021 Q4,0.08001714705882773,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2024 Q4
2022 Q1,1.7188981208016256,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2022 Q2
2022 Q1,1.3265042004059853,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2022 Q1,1.0236868447294063,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2022 Q1,0.7899973145590646,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2022 Q1,0.6096549547586523,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2022 Q1,0.47048155355974386,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2022 Q1,0.36307896870553347,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2022 Q1,0.28019448694396865,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2022 Q1,0.21623106067998843,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2024 Q2
2022 Q1,0.166869348903866,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2024 Q3
2022 Q1,0.1287760394646077,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2024 Q4
2022 Q1,0.09937875618933394,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2025 Q1
2022 Q2,0.8703799664454912,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2022 Q3
2022 Q2,0.671687674485747,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2022 Q2,0.5183533048199193,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2022 Q2,0.40002244915904533,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2022 Q2,0.30870442677469323,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2022 Q2,0.238232687467003,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2022 Q2,0.18384839495409314,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2022 Q2,0.14187907077981396,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2024 Q2
2022 Q2,0.10949059811139407,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2024 Q3
2022 Q2,0.0844958386666883,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2024 Q4
2022 Q2,0.06520693899875633,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2025 Q1
2022 Q2,0.05032135263323706,Q,12,Core goods inflation,AR(1)-FixedCoeff25,2025 Q2
2022 Q3,1.040459399146792,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2022 Q4
2022 Q3,0.8029409926147625,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2022 Q3,0.6196438209408892,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2022 Q3,0.47819013895388646,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2022 Q3,0.3690278209270657,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2022 Q3,0.28478532183055105,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2022 Q3,0.21977388947636983,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2024 Q2
2022 Q3,0.16960341279214786,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2024 Q3
2022 Q3,0.13088596511296013,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2024 Q4
2022 Q3,0.10100702327579661,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2025 Q1
2022 Q3,0.07794891333255019,Q,11,Core goods inflation,AR(1)-FixedCoeff25,2025 Q2
2022 Q4,1.1183677667895742,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2023 Q1
2022 Q4,0.8630642632578928,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2022 Q4,0.6660420164389821,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2022 Q4,0.5139964502614903,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2022 Q4,0.3966601871364313,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2022 Q4,0.30610970947185334,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2024 Q2
2022 Q4,0.23623029805286017,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2024 Q3
2022 Q4,0.18230311548897266,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2024 Q4
2022 Q4,0.14068655117875264,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2025 Q1
2022 Q4,0.10857030956099611,Q,10,Core goods inflation,AR(1)-FixedCoeff25,2025 Q2
2023 Q1,1.2527283627129528,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2023 Q2
2023 Q1,0.9667527208252871,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2023 Q1,0.7460602402256377,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2023 Q1,0.5757479343532428,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2023 Q1,0.44431490386322126,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2024 Q2
2023 Q1,0.34288570052230816,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2024 Q3
2023 Q1,0.26461098333732047,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2024 Q4
2023 Q1,0.20420499424760427,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2025 Q1
2023 Q1,0.1575886199043606,Q,9,Core goods inflation,AR(1)-FixedCoeff25,2025 Q2
2023 Q2,1.4470871745320302,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2023 Q3
2023 Q2,1.1167428669217214,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2023 Q2,0.861810299178311,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2023 Q2,0.6650743100935078,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2024 Q2
2023 Q2,0.5132496540921906,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2024 Q3
2023 Q2,0.3960838712725445,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2024 Q4
2023 Q2,0.30566495628668494,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2025 Q1
2023 Q2,0.23588707412287255,Q,8,Core goods inflation,AR(1)-FixedCoeff25,2025 Q2
2023 Q3,0.1537743258020558,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2023 Q4
2023 Q3,0.11867037762301832,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2023 Q3,0.09158003751105699,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2024 Q2
2023 Q3,0.07067394103328284,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2024 Q3
2023 Q3,0.05454033517482331,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2024 Q4
2023 Q3,0.042089745067155696,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2025 Q1
2023 Q3,0.03248140360963406,Q,7,Core goods inflation,AR(1)-FixedCoeff25,2025 Q2
2023 Q4,-0.10542395980761209,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2024 Q1
2023 Q4,-0.08135754168083614,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2024 Q2
2023 Q4,-0.06278505949148636,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2024 Q3
2023 Q4,-0.04845234521482616,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2024 Q4
2023 Q4,-0.03739153511728416,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2025 Q1
2023 Q4,-0.028855711570371523,Q,6,Core goods inflation,AR(1)-FixedCoeff25,2025 Q2
2024 Q1,0.04047398120870219,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2024 Q2
2024 Q1,0.031234489950723778,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2024 Q3
2024 Q1,0.02410421049145779,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2024 Q4
2024 Q1,0.018601647228212233,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2025 Q1
2024 Q1,0.014355221455001862,Q,5,Core goods inflation,AR(1)-FixedCoeff25,2025 Q2
2024 Q2,-0.005001039469836757,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2024 Q3
2024 Q2,-0.0038593909568304095,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2024 Q4
2024 Q2,-0.002978360528346428,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2025 Q1
2024 Q2,-0.002298453703197038,Q,4,Core goods inflation,AR(1)-FixedCoeff25,2025 Q2
2024 Q3,0.22445442164984652,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2024 Q4
2024 Q3,0.17321546257748163,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2025 Q1
2024 Q3,0.13367344806749748,Q,3,Core goods inflation,AR(1)-FixedCoeff25,2025 Q2
2024 Q4,0.4532760685516841,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2025 Q1
2024 Q4,0.3498011904259402,Q,2,Core goods inflation,AR(1)-FixedCoeff25,2025 Q2
2025 Q1,0.2847623813690081,Q,1,Core goods inflation,AR(1)-FixedCoeff25,2025 Q2
2019 Q4,0.09297761571037264,Q,1,Core goods inflation,OLS-FixedCoeff19,2020 Q1
2019 Q4,0.06730436140637551,Q,2,Core goods inflation,OLS-FixedCoeff19,2020 Q2
2019 Q4,-0.06989446179024963,Q,3,Core goods inflation,OLS-FixedCoeff19,2020 Q3
2019 Q4,0.08958499345211515,Q,4,Core goods inflation,OLS-FixedCoeff19,2020 Q4
2019 Q4,0.03595518710251075,Q,5,Core goods inflation,OLS-FixedCoeff19,2021 Q1
2019 Q4,0.10323690012644152,Q,6,Core goods inflation,OLS-FixedCoeff19,2021 Q2
2019 Q4,0.1050037666464977,Q,7,Core goods inflation,OLS-FixedCoeff19,2021 Q3
2019 Q4,0.2565895600077788,Q,8,Core goods inflation,OLS-FixedCoeff19,2021 Q4
2019 Q4,0.4296530804530907,Q,9,Core goods inflation,OLS-FixedCoeff19,2022 Q1
2019 Q4,0.07779610926187722,Q,10,Core goods inflation,OLS-FixedCoeff19,2022 Q2
2019 Q4,0.2322523081021481,Q,11,Core goods inflation,OLS-FixedCoeff19,2022 Q3
2019 Q4,0.05208219802431803,Q,12,Core goods inflation,OLS-FixedCoeff19,2022 Q4
2020 Q1,0.24756805593755732,Q,1,Core goods inflation,OLS-FixedCoeff19,2020 Q2
2020 Q1,0.0586193711512086,Q,2,Core goods inflation,OLS-FixedCoeff19,2020 Q3
2020 Q1,0.18120524621714515,Q,3,Core goods inflation,OLS-FixedCoeff19,2020 Q4
2020 Q1,0.10127321960218585,Q,4,Core goods inflation,OLS-FixedCoeff19,2021 Q1
2020 Q1,0.14980351876010073,Q,5,Core goods inflation,OLS-FixedCoeff19,2021 Q2
2020 Q1,0.1382021023585148,Q,6,Core goods inflation,OLS-FixedCoeff19,2021 Q3
2020 Q1,0.28025736167313636,Q,7,Core goods inflation,OLS-FixedCoeff19,2021 Q4
2020 Q1,0.4465263611057691,Q,8,Core goods inflation,OLS-FixedCoeff19,2022 Q1
2020 Q1,0.08982543095425802,Q,9,Core goods inflation,OLS-FixedCoeff19,2022 Q2
2020 Q1,0.24082826812778857,Q,10,Core goods inflation,OLS-FixedCoeff19,2022 Q3
2020 Q1,0.05819618285589563,Q,11,Core goods inflation,OLS-FixedCoeff19,2022 Q4
2020 Q1,0.3974863480156616,Q,12,Core goods inflation,OLS-FixedCoeff19,2023 Q1
2020 Q2,-0.20020841619065075,Q,1,Core goods inflation,OLS-FixedCoeff19,2020 Q3
2020 Q2,-0.003318604298440494,Q,2,Core goods inflation,OLS-FixedCoeff19,2020 Q4
2020 Q2,-0.03027776941170337,Q,3,Core goods inflation,OLS-FixedCoeff19,2021 Q1
2020 Q2,0.056018012647053875,Q,4,Core goods inflation,OLS-FixedCoeff19,2021 Q2
2020 Q2,0.07134041456115667,Q,5,Core goods inflation,OLS-FixedCoeff19,2021 Q3
2020 Q2,0.23259023825085862,Q,6,Core goods inflation,OLS-FixedCoeff19,2021 Q4
2020 Q2,0.4125434520556563,Q,7,Core goods inflation,OLS-FixedCoeff19,2022 Q1
2020 Q2,0.06559829022085026,Q,8,Core goods inflation,OLS-FixedCoeff19,2022 Q2
2020 Q2,0.22355622272252929,Q,9,Core goods inflation,OLS-FixedCoeff19,2022 Q3
2020 Q2,0.04588257326555846,Q,10,Core goods inflation,OLS-FixedCoeff19,2022 Q4
2020 Q2,0.38870771308357216,Q,11,Core goods inflation,OLS-FixedCoeff19,2023 Q1
2020 Q2,0.3920931408397621,Q,12,Core goods inflation,OLS-FixedCoeff19,2023 Q2
2020 Q3,0.6525846518362378,Q,1,Core goods inflation,OLS-FixedCoeff19,2020 Q4
2020 Q3,0.43732965261453094,Q,2,Core goods inflation,OLS-FixedCoeff19,2021 Q1
2020 Q3,0.3893853180978496,Q,3,Core goods inflation,OLS-FixedCoeff19,2021 Q2
2020 Q3,0.3090050774999095,Q,4,Core goods inflation,OLS-FixedCoeff19,2021 Q3
2020 Q3,0.4020264459599796,Q,5,Core goods inflation,OLS-FixedCoeff19,2021 Q4
2020 Q3,0.5333381386862335,Q,6,Core goods inflation,OLS-FixedCoeff19,2022 Q1
2020 Q3,0.15171539892779792,Q,7,Core goods inflation,OLS-FixedCoeff19,2022 Q2
2020 Q3,0.2849509464385223,Q,8,Core goods inflation,OLS-FixedCoeff19,2022 Q3
2020 Q3,0.0896521813812919,Q,9,Core goods inflation,OLS-FixedCoeff19,2022 Q4
2020 Q3,0.41991200033579784,Q,10,Core goods inflation,OLS-FixedCoeff19,2023 Q1
2020 Q3,0.4143393428241341,Q,11,Core goods inflation,OLS-FixedCoeff19,2023 Q2
2020 Q3,0.5543423096467877,Q,12,Core goods inflation,OLS-FixedCoeff19,2023 Q3
2020 Q4,0.13479301731430857,Q,1,Core goods inflation,OLS-FixedCoeff19,2021 Q1
2020 Q4,0.17370049754227065,Q,2,Core goods inflation,OLS-FixedCoeff19,2021 Q2
2020 Q4,0.15523876826622549,Q,3,Core goods inflation,OLS-FixedCoeff19,2021 Q3
2020 Q4,0.2924031641989147,Q,4,Core goods inflation,OLS-FixedCoeff19,2021 Q4
2020 Q4,0.45518536280213023,Q,5,Core goods inflation,OLS-FixedCoeff19,2022 Q1
2020 Q4,0.09599861796421064,Q,6,Core goods inflation,OLS-FixedCoeff19,2022 Q2
2020 Q4,0.24522926482419324,Q,7,Core goods inflation,OLS-FixedCoeff19,2022 Q3
2020 Q4,0.06133374727611131,Q,8,Core goods inflation,OLS-FixedCoeff19,2022 Q4
2020 Q4,0.39972318461657186,Q,9,Core goods inflation,OLS-FixedCoeff19,2023 Q1
2020 Q4,0.3999463054608746,Q,10,Core goods inflation,OLS-FixedCoeff19,2023 Q2
2020 Q4,0.5440812063002004,Q,11,Core goods inflation,OLS-FixedCoeff19,2023 Q3
2020 Q4,0.44028079042884016,Q,12,Core goods inflation,OLS-FixedCoeff19,2023 Q4
2021 Q1,0.026060069210566743,Q,1,Core goods inflation,OLS-FixedCoeff19,2021 Q2
2021 Q1,0.04998275766812993,Q,2,Core goods inflation,OLS-FixedCoeff19,2021 Q3
2021 Q1,0.21736390908285946,Q,3,Core goods inflation,OLS-FixedCoeff19,2021 Q4
2021 Q1,0.4016882772069603,Q,4,Core goods inflation,OLS-FixedCoeff19,2022 Q1
2021 Q1,0.057859404525182206,Q,5,Core goods inflation,OLS-FixedCoeff19,2022 Q2
2021 Q1,0.21803900603598186,Q,6,Core goods inflation,OLS-FixedCoeff19,2022 Q3
2021 Q1,0.041949231804867745,Q,7,Core goods inflation,OLS-FixedCoeff19,2022 Q4
2021 Q1,0.38590355005620514,Q,8,Core goods inflation,OLS-FixedCoeff19,2023 Q1
2021 Q1,0.3900939932034236,Q,9,Core goods inflation,OLS-FixedCoeff19,2023 Q2
2021 Q1,0.5370572827373661,Q,10,Core goods inflation,OLS-FixedCoeff19,2023 Q3
2021 Q1,0.43527328549727157,Q,11,Core goods inflation,OLS-FixedCoeff19,2023 Q4
2021 Q1,0.24746196472033016,Q,12,Core goods inflation,OLS-FixedCoeff19,2024 Q1
2021 Q2,0.7805479834229433,Q,1,Core goods inflation,OLS-FixedCoeff19,2021 Q3
2021 Q2,0.7381994418265434,Q,2,Core goods inflation,OLS-FixedCoeff19,2021 Q4
2021 Q2,0.7730030381690959,Q,3,Core goods inflation,OLS-FixedCoeff19,2022 Q1
2021 Q2,0.32257761793520967,Q,4,Core goods inflation,OLS-FixedCoeff19,2022 Q2
2021 Q2,0.40676226694114886,Q,5,Core goods inflation,OLS-FixedCoeff19,2022 Q3
2021 Q2,0.17649407006090667,Q,6,Core goods inflation,OLS-FixedCoeff19,2022 Q4
2021 Q2,0.4818234351542061,Q,7,Core goods inflation,OLS-FixedCoeff19,2023 Q1
2021 Q2,0.4584773253064725,Q,8,Core goods inflation,OLS-FixedCoeff19,2023 Q2
2021 Q2,0.5858092188425662,Q,9,Core goods inflation,OLS-FixedCoeff19,2023 Q3
2021 Q2,0.4700295806486093,Q,10,Core goods inflation,OLS-FixedCoeff19,2023 Q4
2021 Q2,0.2722404689019938,Q,11,Core goods inflation,OLS-FixedCoeff19,2024 Q1
2021 Q2,0.5587755745298093,Q,12,Core goods inflation,OLS-FixedCoeff19,2024 Q2
2021 Q3,1.414251163893027,Q,1,Core goods inflation,OLS-FixedCoeff19,2021 Q4
2021 Q3,1.2549747313344575,Q,2,Core goods inflation,OLS-FixedCoeff19,2022 Q1
2021 Q3,0.6661855186778116,Q,3,Core goods inflation,OLS-FixedCoeff19,2022 Q2
2021 Q3,0.6517276687001894,Q,4,Core goods inflation,OLS-FixedCoeff19,2022 Q3
2021 Q3,0.35113513020323556,Q,5,Core goods inflation,OLS-FixedCoeff19,2022 Q4
2021 Q3,0.6063287721063904,Q,6,Core goods inflation,OLS-FixedCoeff19,2023 Q1
2021 Q3,0.5472398357776267,Q,7,Core goods inflation,OLS-FixedCoeff19,2023 Q2
2021 Q3,0.6490899059039374,Q,8,Core goods inflation,OLS-FixedCoeff19,2023 Q3
2021 Q3,0.5151437322617562,Q,9,Core goods inflation,OLS-FixedCoeff19,2023 Q4
2021 Q3,0.3044033098932767,Q,10,Core goods inflation,OLS-FixedCoeff19,2024 Q1
2021 Q3,0.5817051499211614,Q,11,Core goods inflation,OLS-FixedCoeff19,2024 Q2
2021 Q3,0.3955102719219729,Q,12,Core goods inflation,OLS-FixedCoeff19,2024 Q3
2021 Q4,1.525289754901767,Q,1,Core goods inflation,OLS-FixedCoeff19,2022 Q1
2021 Q4,0.8588988649267225,Q,2,Core goods inflation,OLS-FixedCoeff19,2022 Q2
2021 Q4,0.7891171239081979,Q,3,Core goods inflation,OLS-FixedCoeff19,2022 Q3
2021 Q4,0.4490830034033256,Q,4,Core goods inflation,OLS-FixedCoeff19,2022 Q4
